c0-DAPI-p65ab,c1-SBS-1,c2-SBS-2,c3-SBS-3,c5-SBS-5,c6-SBS-6,c7-SBS-7,c8-SBS-8,c9-SBS-9,c10-SBS-10,Aligned Image Name,Segmentation Nuclei Name,Segmentation Cells Name,Reads File Name
experimentB/10X_c0-DAPI-p65ab/10X_c0-DAPI-p65ab_B2_Tile-590.phenotype.tif,experimentB/10X_c1-SBS-1/10X_c1-SBS-1_B2_Tile-590.sbs.tif,experimentB/10X_c2-SBS-2/10X_c2-SBS-2_B2_Tile-590.sbs.tif,experimentB/10X_c3-SBS-3/10X_c3-SBS-3_B2_Tile-590.sbs.tif,experimentB/10X_c5-SBS-5/10X_c5-SBS-5_B2_Tile-590.sbs.tif,experimentB/10X_c6-SBS-6/10X_c6-SBS-6_B2_Tile-590.sbs.tif,experimentB/10X_c7-SBS-7/10X_c7-SBS-7_B2_Tile-590.sbs.tif,experimentB/10X_c8-SBS-8/10X_c8-SBS-8_B2_Tile-590.sbs.tif,experimentB/10X_c9-SBS-9/10X_c9-SBS-9_B2_Tile-590.sbs.tif,experimentB/10X_c10-SBS-10/10X_c10-SBS-10_B2_Tile-590.sbs.tif,experimentB/process/10X_B2_Tile-590.aligned.tif,experimentB/analysed/10X_B2_Tile-590.nuclei.tif,experimentB/analysed/10X_B2_Tile-590.cells.tif,experimentB/analysed/10X_B2_Tile-590.reads.csv
experimentB/10X_c0-DAPI-p65ab/10X_c0-DAPI-p65ab_B2_Tile-591.phenotype.tif,experimentB/10X_c1-SBS-1/10X_c1-SBS-1_B2_Tile-591.sbs.tif,experimentB/10X_c2-SBS-2/10X_c2-SBS-2_B2_Tile-591.sbs.tif,experimentB/10X_c3-SBS-3/10X_c3-SBS-3_B2_Tile-591.sbs.tif,experimentB/10X_c5-SBS-5/10X_c5-SBS-5_B2_Tile-591.sbs.tif,experimentB/10X_c6-SBS-6/10X_c6-SBS-6_B2_Tile-591.sbs.tif,experimentB/10X_c7-SBS-7/10X_c7-SBS-7_B2_Tile-591.sbs.tif,experimentB/10X_c8-SBS-8/10X_c8-SBS-8_B2_Tile-591.sbs.tif,experimentB/10X_c9-SBS-9/10X_c9-SBS-9_B2_Tile-591.sbs.tif,experimentB/10X_c10-SBS-10/10X_c10-SBS-10_B2_Tile-591.sbs.tif,experimentB/process/10X_B2_Tile-591.aligned.tif,experimentB/analysed/10X_B2_Tile-591.nuclei.tif,experimentB/analysed/10X_B2_Tile-591.cells.tif,experimentB/analysed/10X_B2_Tile-591.reads.csv
experimentB/10X_c0-DAPI-p65ab/10X_c0-DAPI-p65ab_B2_Tile-592.phenotype.tif,experimentB/10X_c1-SBS-1/10X_c1-SBS-1_B2_Tile-592.sbs.tif,experimentB/10X_c2-SBS-2/10X_c2-SBS-2_B2_Tile-592.sbs.tif,experimentB/10X_c3-SBS-3/10X_c3-SBS-3_B2_Tile-592.sbs.tif,experimentB/10X_c5-SBS-5/10X_c5-SBS-5_B2_Tile-592.sbs.tif,experimentB/10X_c6-SBS-6/10X_c6-SBS-6_B2_Tile-592.sbs.tif,experimentB/10X_c7-SBS-7/10X_c7-SBS-7_B2_Tile-592.sbs.tif,experimentB/10X_c8-SBS-8/10X_c8-SBS-8_B2_Tile-592.sbs.tif,experimentB/10X_c9-SBS-9/10X_c9-SBS-9_B2_Tile-592.sbs.tif,experimentB/10X_c10-SBS-10/10X_c10-SBS-10_B2_Tile-592.sbs.tif,experimentB/process/10X_B2_Tile-592.aligned.tif,experimentB/analysed/10X_B2_Tile-592.nuclei.tif,experimentB/analysed/10X_B2_Tile-592.cells.tif,experimentB/analysed/10X_B2_Tile-592.reads.csv
experimentB/10X_c0-DAPI-p65ab/10X_c0-DAPI-p65ab_B2_Tile-593.phenotype.tif,experimentB/10X_c1-SBS-1/10X_c1-SBS-1_B2_Tile-593.sbs.tif,experimentB/10X_c2-SBS-2/10X_c2-SBS-2_B2_Tile-593.sbs.tif,experimentB/10X_c3-SBS-3/10X_c3-SBS-3_B2_Tile-593.sbs.tif,experimentB/10X_c5-SBS-5/10X_c5-SBS-5_B2_Tile-593.sbs.tif,experimentB/10X_c6-SBS-6/10X_c6-SBS-6_B2_Tile-593.sbs.tif,experimentB/10X_c7-SBS-7/10X_c7-SBS-7_B2_Tile-593.sbs.tif,experimentB/10X_c8-SBS-8/10X_c8-SBS-8_B2_Tile-593.sbs.tif,experimentB/10X_c9-SBS-9/10X_c9-SBS-9_B2_Tile-593.sbs.tif,experimentB/10X_c10-SBS-10/10X_c10-SBS-10_B2_Tile-593.sbs.tif,experimentB/process/10X_B2_Tile-593.aligned.tif,experimentB/analysed/10X_B2_Tile-593.nuclei.tif,experimentB/analysed/10X_B2_Tile-593.cells.tif,experimentB/analysed/10X_B2_Tile-593.reads.csv
experimentB/10X_c0-DAPI-p65ab/10X_c0-DAPI-p65ab_B2_Tile-594.phenotype.tif,experimentB/10X_c1-SBS-1/10X_c1-SBS-1_B2_Tile-594.sbs.tif,experimentB/10X_c2-SBS-2/10X_c2-SBS-2_B2_Tile-594.sbs.tif,experimentB/10X_c3-SBS-3/10X_c3-SBS-3_B2_Tile-594.sbs.tif,experimentB/10X_c5-SBS-5/10X_c5-SBS-5_B2_Tile-594.sbs.tif,experimentB/10X_c6-SBS-6/10X_c6-SBS-6_B2_Tile-594.sbs.tif,experimentB/10X_c7-SBS-7/10X_c7-SBS-7_B2_Tile-594.sbs.tif,experimentB/10X_c8-SBS-8/10X_c8-SBS-8_B2_Tile-594.sbs.tif,experimentB/10X_c9-SBS-9/10X_c9-SBS-9_B2_Tile-594.sbs.tif,experimentB/10X_c10-SBS-10/10X_c10-SBS-10_B2_Tile-594.sbs.tif,experimentB/process/10X_B2_Tile-594.aligned.tif,experimentB/analysed/10X_B2_Tile-594.nuclei.tif,experimentB/analysed/10X_B2_Tile-594.cells.tif,experimentB/analysed/10X_B2_Tile-594.reads.csv
experimentB/10X_c0-DAPI-p65ab/10X_c0-DAPI-p65ab_B2_Tile-60.phenotype.tif,experimentB/10X_c1-SBS-1/10X_c1-SBS-1_B2_Tile-60.sbs.tif,experimentB/10X_c2-SBS-2/10X_c2-SBS-2_B2_Tile-60.sbs.tif,experimentB/10X_c3-SBS-3/10X_c3-SBS-3_B2_Tile-60.sbs.tif,experimentB/10X_c5-SBS-5/10X_c5-SBS-5_B2_Tile-60.sbs.tif,experimentB/10X_c6-SBS-6/10X_c6-SBS-6_B2_Tile-60.sbs.tif,experimentB/10X_c7-SBS-7/10X_c7-SBS-7_B2_Tile-60.sbs.tif,experimentB/10X_c8-SBS-8/10X_c8-SBS-8_B2_Tile-60.sbs.tif,experimentB/10X_c9-SBS-9/10X_c9-SBS-9_B2_Tile-60.sbs.tif,experimentB/10X_c10-SBS-10/10X_c10-SBS-10_B2_Tile-60.sbs.tif,experimentB/process/10X_B2_Tile-60.aligned.tif,experimentB/analysed/10X_B2_Tile-60.nuclei.tif,experimentB/analysed/10X_B2_Tile-60.cells.tif,experimentB/analysed/10X_B2_Tile-60.reads.csv
experimentB/10X_c0-DAPI-p65ab/10X_c0-DAPI-p65ab_B2_Tile-607.phenotype.tif,experimentB/10X_c1-SBS-1/10X_c1-SBS-1_B2_Tile-607.sbs.tif,experimentB/10X_c2-SBS-2/10X_c2-SBS-2_B2_Tile-607.sbs.tif,experimentB/10X_c3-SBS-3/10X_c3-SBS-3_B2_Tile-607.sbs.tif,experimentB/10X_c5-SBS-5/10X_c5-SBS-5_B2_Tile-607.sbs.tif,experimentB/10X_c6-SBS-6/10X_c6-SBS-6_B2_Tile-607.sbs.tif,experimentB/10X_c7-SBS-7/10X_c7-SBS-7_B2_Tile-607.sbs.tif,experimentB/10X_c8-SBS-8/10X_c8-SBS-8_B2_Tile-607.sbs.tif,experimentB/10X_c9-SBS-9/10X_c9-SBS-9_B2_Tile-607.sbs.tif,experimentB/10X_c10-SBS-10/10X_c10-SBS-10_B2_Tile-607.sbs.tif,experimentB/process/10X_B2_Tile-607.aligned.tif,experimentB/analysed/10X_B2_Tile-607.nuclei.tif,experimentB/analysed/10X_B2_Tile-607.cells.tif,experimentB/analysed/10X_B2_Tile-607.reads.csv
experimentB/10X_c0-DAPI-p65ab/10X_c0-DAPI-p65ab_B2_Tile-608.phenotype.tif,experimentB/10X_c1-SBS-1/10X_c1-SBS-1_B2_Tile-608.sbs.tif,experimentB/10X_c2-SBS-2/10X_c2-SBS-2_B2_Tile-608.sbs.tif,experimentB/10X_c3-SBS-3/10X_c3-SBS-3_B2_Tile-608.sbs.tif,experimentB/10X_c5-SBS-5/10X_c5-SBS-5_B2_Tile-608.sbs.tif,experimentB/10X_c6-SBS-6/10X_c6-SBS-6_B2_Tile-608.sbs.tif,experimentB/10X_c7-SBS-7/10X_c7-SBS-7_B2_Tile-608.sbs.tif,experimentB/10X_c8-SBS-8/10X_c8-SBS-8_B2_Tile-608.sbs.tif,experimentB/10X_c9-SBS-9/10X_c9-SBS-9_B2_Tile-608.sbs.tif,experimentB/10X_c10-SBS-10/10X_c10-SBS-10_B2_Tile-608.sbs.tif,experimentB/process/10X_B2_Tile-608.aligned.tif,experimentB/analysed/10X_B2_Tile-608.nuclei.tif,experimentB/analysed/10X_B2_Tile-608.cells.tif,experimentB/analysed/10X_B2_Tile-608.reads.csv
experimentB/10X_c0-DAPI-p65ab/10X_c0-DAPI-p65ab_B2_Tile-609.phenotype.tif,experimentB/10X_c1-SBS-1/10X_c1-SBS-1_B2_Tile-609.sbs.tif,experimentB/10X_c2-SBS-2/10X_c2-SBS-2_B2_Tile-609.sbs.tif,experimentB/10X_c3-SBS-3/10X_c3-SBS-3_B2_Tile-609.sbs.tif,experimentB/10X_c5-SBS-5/10X_c5-SBS-5_B2_Tile-609.sbs.tif,experimentB/10X_c6-SBS-6/10X_c6-SBS-6_B2_Tile-609.sbs.tif,experimentB/10X_c7-SBS-7/10X_c7-SBS-7_B2_Tile-609.sbs.tif,experimentB/10X_c8-SBS-8/10X_c8-SBS-8_B2_Tile-609.sbs.tif,experimentB/10X_c9-SBS-9/10X_c9-SBS-9_B2_Tile-609.sbs.tif,experimentB/10X_c10-SBS-10/10X_c10-SBS-10_B2_Tile-609.sbs.tif,experimentB/process/10X_B2_Tile-609.aligned.tif,experimentB/analysed/10X_B2_Tile-609.nuclei.tif,experimentB/analysed/10X_B2_Tile-609.cells.tif,experimentB/analysed/10X_B2_Tile-609.reads.csv
experimentB/10X_c0-DAPI-p65ab/10X_c0-DAPI-p65ab_B2_Tile-61.phenotype.tif,experimentB/10X_c1-SBS-1/10X_c1-SBS-1_B2_Tile-61.sbs.tif,experimentB/10X_c2-SBS-2/10X_c2-SBS-2_B2_Tile-61.sbs.tif,experimentB/10X_c3-SBS-3/10X_c3-SBS-3_B2_Tile-61.sbs.tif,experimentB/10X_c5-SBS-5/10X_c5-SBS-5_B2_Tile-61.sbs.tif,experimentB/10X_c6-SBS-6/10X_c6-SBS-6_B2_Tile-61.sbs.tif,experimentB/10X_c7-SBS-7/10X_c7-SBS-7_B2_Tile-61.sbs.tif,experimentB/10X_c8-SBS-8/10X_c8-SBS-8_B2_Tile-61.sbs.tif,experimentB/10X_c9-SBS-9/10X_c9-SBS-9_B2_Tile-61.sbs.tif,experimentB/10X_c10-SBS-10/10X_c10-SBS-10_B2_Tile-61.sbs.tif,experimentB/process/10X_B2_Tile-61.aligned.tif,experimentB/analysed/10X_B2_Tile-61.nuclei.tif,experimentB/analysed/10X_B2_Tile-61.cells.tif,experimentB/analysed/10X_B2_Tile-61.reads.csv
experimentB/10X_c0-DAPI-p65ab/10X_c0-DAPI-p65ab_B2_Tile-610.phenotype.tif,experimentB/10X_c1-SBS-1/10X_c1-SBS-1_B2_Tile-610.sbs.tif,experimentB/10X_c2-SBS-2/10X_c2-SBS-2_B2_Tile-610.sbs.tif,experimentB/10X_c3-SBS-3/10X_c3-SBS-3_B2_Tile-610.sbs.tif,experimentB/10X_c5-SBS-5/10X_c5-SBS-5_B2_Tile-610.sbs.tif,experimentB/10X_c6-SBS-6/10X_c6-SBS-6_B2_Tile-610.sbs.tif,experimentB/10X_c7-SBS-7/10X_c7-SBS-7_B2_Tile-610.sbs.tif,experimentB/10X_c8-SBS-8/10X_c8-SBS-8_B2_Tile-610.sbs.tif,experimentB/10X_c9-SBS-9/10X_c9-SBS-9_B2_Tile-610.sbs.tif,experimentB/10X_c10-SBS-10/10X_c10-SBS-10_B2_Tile-610.sbs.tif,experimentB/process/10X_B2_Tile-610.aligned.tif,experimentB/analysed/10X_B2_Tile-610.nuclei.tif,experimentB/analysed/10X_B2_Tile-610.cells.tif,experimentB/analysed/10X_B2_Tile-610.reads.csv
experimentB/10X_c0-DAPI-p65ab/10X_c0-DAPI-p65ab_B2_Tile-611.phenotype.tif,experimentB/10X_c1-SBS-1/10X_c1-SBS-1_B2_Tile-611.sbs.tif,experimentB/10X_c2-SBS-2/10X_c2-SBS-2_B2_Tile-611.sbs.tif,experimentB/10X_c3-SBS-3/10X_c3-SBS-3_B2_Tile-611.sbs.tif,experimentB/10X_c5-SBS-5/10X_c5-SBS-5_B2_Tile-611.sbs.tif,experimentB/10X_c6-SBS-6/10X_c6-SBS-6_B2_Tile-611.sbs.tif,experimentB/10X_c7-SBS-7/10X_c7-SBS-7_B2_Tile-611.sbs.tif,experimentB/10X_c8-SBS-8/10X_c8-SBS-8_B2_Tile-611.sbs.tif,experimentB/10X_c9-SBS-9/10X_c9-SBS-9_B2_Tile-611.sbs.tif,experimentB/10X_c10-SBS-10/10X_c10-SBS-10_B2_Tile-611.sbs.tif,experimentB/process/10X_B2_Tile-611.aligned.tif,experimentB/analysed/10X_B2_Tile-611.nuclei.tif,experimentB/analysed/10X_B2_Tile-611.cells.tif,experimentB/analysed/10X_B2_Tile-611.reads.csv
experimentB/10X_c0-DAPI-p65ab/10X_c0-DAPI-p65ab_B2_Tile-612.phenotype.tif,experimentB/10X_c1-SBS-1/10X_c1-SBS-1_B2_Tile-612.sbs.tif,experimentB/10X_c2-SBS-2/10X_c2-SBS-2_B2_Tile-612.sbs.tif,experimentB/10X_c3-SBS-3/10X_c3-SBS-3_B2_Tile-612.sbs.tif,experimentB/10X_c5-SBS-5/10X_c5-SBS-5_B2_Tile-612.sbs.tif,experimentB/10X_c6-SBS-6/10X_c6-SBS-6_B2_Tile-612.sbs.tif,experimentB/10X_c7-SBS-7/10X_c7-SBS-7_B2_Tile-612.sbs.tif,experimentB/10X_c8-SBS-8/10X_c8-SBS-8_B2_Tile-612.sbs.tif,experimentB/10X_c9-SBS-9/10X_c9-SBS-9_B2_Tile-612.sbs.tif,experimentB/10X_c10-SBS-10/10X_c10-SBS-10_B2_Tile-612.sbs.tif,experimentB/process/10X_B2_Tile-612.aligned.tif,experimentB/analysed/10X_B2_Tile-612.nuclei.tif,experimentB/analysed/10X_B2_Tile-612.cells.tif,experimentB/analysed/10X_B2_Tile-612.reads.csv
experimentB/10X_c0-DAPI-p65ab/10X_c0-DAPI-p65ab_B2_Tile-613.phenotype.tif,experimentB/10X_c1-SBS-1/10X_c1-SBS-1_B2_Tile-613.sbs.tif,experimentB/10X_c2-SBS-2/10X_c2-SBS-2_B2_Tile-613.sbs.tif,experimentB/10X_c3-SBS-3/10X_c3-SBS-3_B2_Tile-613.sbs.tif,experimentB/10X_c5-SBS-5/10X_c5-SBS-5_B2_Tile-613.sbs.tif,experimentB/10X_c6-SBS-6/10X_c6-SBS-6_B2_Tile-613.sbs.tif,experimentB/10X_c7-SBS-7/10X_c7-SBS-7_B2_Tile-613.sbs.tif,experimentB/10X_c8-SBS-8/10X_c8-SBS-8_B2_Tile-613.sbs.tif,experimentB/10X_c9-SBS-9/10X_c9-SBS-9_B2_Tile-613.sbs.tif,experimentB/10X_c10-SBS-10/10X_c10-SBS-10_B2_Tile-613.sbs.tif,experimentB/process/10X_B2_Tile-613.aligned.tif,experimentB/analysed/10X_B2_Tile-613.nuclei.tif,experimentB/analysed/10X_B2_Tile-613.cells.tif,experimentB/analysed/10X_B2_Tile-613.reads.csv
experimentB/10X_c0-DAPI-p65ab/10X_c0-DAPI-p65ab_B2_Tile-614.phenotype.tif,experimentB/10X_c1-SBS-1/10X_c1-SBS-1_B2_Tile-614.sbs.tif,experimentB/10X_c2-SBS-2/10X_c2-SBS-2_B2_Tile-614.sbs.tif,experimentB/10X_c3-SBS-3/10X_c3-SBS-3_B2_Tile-614.sbs.tif,experimentB/10X_c5-SBS-5/10X_c5-SBS-5_B2_Tile-614.sbs.tif,experimentB/10X_c6-SBS-6/10X_c6-SBS-6_B2_Tile-614.sbs.tif,experimentB/10X_c7-SBS-7/10X_c7-SBS-7_B2_Tile-614.sbs.tif,experimentB/10X_c8-SBS-8/10X_c8-SBS-8_B2_Tile-614.sbs.tif,experimentB/10X_c9-SBS-9/10X_c9-SBS-9_B2_Tile-614.sbs.tif,experimentB/10X_c10-SBS-10/10X_c10-SBS-10_B2_Tile-614.sbs.tif,experimentB/process/10X_B2_Tile-614.aligned.tif,experimentB/analysed/10X_B2_Tile-614.nuclei.tif,experimentB/analysed/10X_B2_Tile-614.cells.tif,experimentB/analysed/10X_B2_Tile-614.reads.csv
experimentB/10X_c0-DAPI-p65ab/10X_c0-DAPI-p65ab_B2_Tile-615.phenotype.tif,experimentB/10X_c1-SBS-1/10X_c1-SBS-1_B2_Tile-615.sbs.tif,experimentB/10X_c2-SBS-2/10X_c2-SBS-2_B2_Tile-615.sbs.tif,experimentB/10X_c3-SBS-3/10X_c3-SBS-3_B2_Tile-615.sbs.tif,experimentB/10X_c5-SBS-5/10X_c5-SBS-5_B2_Tile-615.sbs.tif,experimentB/10X_c6-SBS-6/10X_c6-SBS-6_B2_Tile-615.sbs.tif,experimentB/10X_c7-SBS-7/10X_c7-SBS-7_B2_Tile-615.sbs.tif,experimentB/10X_c8-SBS-8/10X_c8-SBS-8_B2_Tile-615.sbs.tif,experimentB/10X_c9-SBS-9/10X_c9-SBS-9_B2_Tile-615.sbs.tif,experimentB/10X_c10-SBS-10/10X_c10-SBS-10_B2_Tile-615.sbs.tif,experimentB/process/10X_B2_Tile-615.aligned.tif,experimentB/analysed/10X_B2_Tile-615.nuclei.tif,experimentB/analysed/10X_B2_Tile-615.cells.tif,experimentB/analysed/10X_B2_Tile-615.reads.csv
experimentB/10X_c0-DAPI-p65ab/10X_c0-DAPI-p65ab_B2_Tile-616.phenotype.tif,experimentB/10X_c1-SBS-1/10X_c1-SBS-1_B2_Tile-616.sbs.tif,experimentB/10X_c2-SBS-2/10X_c2-SBS-2_B2_Tile-616.sbs.tif,experimentB/10X_c3-SBS-3/10X_c3-SBS-3_B2_Tile-616.sbs.tif,experimentB/10X_c5-SBS-5/10X_c5-SBS-5_B2_Tile-616.sbs.tif,experimentB/10X_c6-SBS-6/10X_c6-SBS-6_B2_Tile-616.sbs.tif,experimentB/10X_c7-SBS-7/10X_c7-SBS-7_B2_Tile-616.sbs.tif,experimentB/10X_c8-SBS-8/10X_c8-SBS-8_B2_Tile-616.sbs.tif,experimentB/10X_c9-SBS-9/10X_c9-SBS-9_B2_Tile-616.sbs.tif,experimentB/10X_c10-SBS-10/10X_c10-SBS-10_B2_Tile-616.sbs.tif,experimentB/process/10X_B2_Tile-616.aligned.tif,experimentB/analysed/10X_B2_Tile-616.nuclei.tif,experimentB/analysed/10X_B2_Tile-616.cells.tif,experimentB/analysed/10X_B2_Tile-616.reads.csv
experimentB/10X_c0-DAPI-p65ab/10X_c0-DAPI-p65ab_B2_Tile-617.phenotype.tif,experimentB/10X_c1-SBS-1/10X_c1-SBS-1_B2_Tile-617.sbs.tif,experimentB/10X_c2-SBS-2/10X_c2-SBS-2_B2_Tile-617.sbs.tif,experimentB/10X_c3-SBS-3/10X_c3-SBS-3_B2_Tile-617.sbs.tif,experimentB/10X_c5-SBS-5/10X_c5-SBS-5_B2_Tile-617.sbs.tif,experimentB/10X_c6-SBS-6/10X_c6-SBS-6_B2_Tile-617.sbs.tif,experimentB/10X_c7-SBS-7/10X_c7-SBS-7_B2_Tile-617.sbs.tif,experimentB/10X_c8-SBS-8/10X_c8-SBS-8_B2_Tile-617.sbs.tif,experimentB/10X_c9-SBS-9/10X_c9-SBS-9_B2_Tile-617.sbs.tif,experimentB/10X_c10-SBS-10/10X_c10-SBS-10_B2_Tile-617.sbs.tif,experimentB/process/10X_B2_Tile-617.aligned.tif,experimentB/analysed/10X_B2_Tile-617.nuclei.tif,experimentB/analysed/10X_B2_Tile-617.cells.tif,experimentB/analysed/10X_B2_Tile-617.reads.csv
experimentB/10X_c0-DAPI-p65ab/10X_c0-DAPI-p65ab_B2_Tile-62.phenotype.tif,experimentB/10X_c1-SBS-1/10X_c1-SBS-1_B2_Tile-62.sbs.tif,experimentB/10X_c2-SBS-2/10X_c2-SBS-2_B2_Tile-62.sbs.tif,experimentB/10X_c3-SBS-3/10X_c3-SBS-3_B2_Tile-62.sbs.tif,experimentB/10X_c5-SBS-5/10X_c5-SBS-5_B2_Tile-62.sbs.tif,experimentB/10X_c6-SBS-6/10X_c6-SBS-6_B2_Tile-62.sbs.tif,experimentB/10X_c7-SBS-7/10X_c7-SBS-7_B2_Tile-62.sbs.tif,experimentB/10X_c8-SBS-8/10X_c8-SBS-8_B2_Tile-62.sbs.tif,experimentB/10X_c9-SBS-9/10X_c9-SBS-9_B2_Tile-62.sbs.tif,experimentB/10X_c10-SBS-10/10X_c10-SBS-10_B2_Tile-62.sbs.tif,experimentB/process/10X_B2_Tile-62.aligned.tif,experimentB/analysed/10X_B2_Tile-62.nuclei.tif,experimentB/analysed/10X_B2_Tile-62.cells.tif,experimentB/analysed/10X_B2_Tile-62.reads.csv
experimentB/10X_c0-DAPI-p65ab/10X_c0-DAPI-p65ab_B2_Tile-63.phenotype.tif,experimentB/10X_c1-SBS-1/10X_c1-SBS-1_B2_Tile-63.sbs.tif,experimentB/10X_c2-SBS-2/10X_c2-SBS-2_B2_Tile-63.sbs.tif,experimentB/10X_c3-SBS-3/10X_c3-SBS-3_B2_Tile-63.sbs.tif,experimentB/10X_c5-SBS-5/10X_c5-SBS-5_B2_Tile-63.sbs.tif,experimentB/10X_c6-SBS-6/10X_c6-SBS-6_B2_Tile-63.sbs.tif,experimentB/10X_c7-SBS-7/10X_c7-SBS-7_B2_Tile-63.sbs.tif,experimentB/10X_c8-SBS-8/10X_c8-SBS-8_B2_Tile-63.sbs.tif,experimentB/10X_c9-SBS-9/10X_c9-SBS-9_B2_Tile-63.sbs.tif,experimentB/10X_c10-SBS-10/10X_c10-SBS-10_B2_Tile-63.sbs.tif,experimentB/process/10X_B2_Tile-63.aligned.tif,experimentB/analysed/10X_B2_Tile-63.nuclei.tif,experimentB/analysed/10X_B2_Tile-63.cells.tif,experimentB/analysed/10X_B2_Tile-63.reads.csv
experimentB/10X_c0-DAPI-p65ab/10X_c0-DAPI-p65ab_B2_Tile-64.phenotype.tif,experimentB/10X_c1-SBS-1/10X_c1-SBS-1_B2_Tile-64.sbs.tif,experimentB/10X_c2-SBS-2/10X_c2-SBS-2_B2_Tile-64.sbs.tif,experimentB/10X_c3-SBS-3/10X_c3-SBS-3_B2_Tile-64.sbs.tif,experimentB/10X_c5-SBS-5/10X_c5-SBS-5_B2_Tile-64.sbs.tif,experimentB/10X_c6-SBS-6/10X_c6-SBS-6_B2_Tile-64.sbs.tif,experimentB/10X_c7-SBS-7/10X_c7-SBS-7_B2_Tile-64.sbs.tif,experimentB/10X_c8-SBS-8/10X_c8-SBS-8_B2_Tile-64.sbs.tif,experimentB/10X_c9-SBS-9/10X_c9-SBS-9_B2_Tile-64.sbs.tif,experimentB/10X_c10-SBS-10/10X_c10-SBS-10_B2_Tile-64.sbs.tif,experimentB/process/10X_B2_Tile-64.aligned.tif,experimentB/analysed/10X_B2_Tile-64.nuclei.tif,experimentB/analysed/10X_B2_Tile-64.cells.tif,experimentB/analysed/10X_B2_Tile-64.reads.csv
experimentB/10X_c0-DAPI-p65ab/10X_c0-DAPI-p65ab_B2_Tile-65.phenotype.tif,experimentB/10X_c1-SBS-1/10X_c1-SBS-1_B2_Tile-65.sbs.tif,experimentB/10X_c2-SBS-2/10X_c2-SBS-2_B2_Tile-65.sbs.tif,experimentB/10X_c3-SBS-3/10X_c3-SBS-3_B2_Tile-65.sbs.tif,experimentB/10X_c5-SBS-5/10X_c5-SBS-5_B2_Tile-65.sbs.tif,experimentB/10X_c6-SBS-6/10X_c6-SBS-6_B2_Tile-65.sbs.tif,experimentB/10X_c7-SBS-7/10X_c7-SBS-7_B2_Tile-65.sbs.tif,experimentB/10X_c8-SBS-8/10X_c8-SBS-8_B2_Tile-65.sbs.tif,experimentB/10X_c9-SBS-9/10X_c9-SBS-9_B2_Tile-65.sbs.tif,experimentB/10X_c10-SBS-10/10X_c10-SBS-10_B2_Tile-65.sbs.tif,experimentB/process/10X_B2_Tile-65.aligned.tif,experimentB/analysed/10X_B2_Tile-65.nuclei.tif,experimentB/analysed/10X_B2_Tile-65.cells.tif,experimentB/analysed/10X_B2_Tile-65.reads.csv
experimentB/10X_c0-DAPI-p65ab/10X_c0-DAPI-p65ab_B2_Tile-66.phenotype.tif,experimentB/10X_c1-SBS-1/10X_c1-SBS-1_B2_Tile-66.sbs.tif,experimentB/10X_c2-SBS-2/10X_c2-SBS-2_B2_Tile-66.sbs.tif,experimentB/10X_c3-SBS-3/10X_c3-SBS-3_B2_Tile-66.sbs.tif,experimentB/10X_c5-SBS-5/10X_c5-SBS-5_B2_Tile-66.sbs.tif,experimentB/10X_c6-SBS-6/10X_c6-SBS-6_B2_Tile-66.sbs.tif,experimentB/10X_c7-SBS-7/10X_c7-SBS-7_B2_Tile-66.sbs.tif,experimentB/10X_c8-SBS-8/10X_c8-SBS-8_B2_Tile-66.sbs.tif,experimentB/10X_c9-SBS-9/10X_c9-SBS-9_B2_Tile-66.sbs.tif,experimentB/10X_c10-SBS-10/10X_c10-SBS-10_B2_Tile-66.sbs.tif,experimentB/process/10X_B2_Tile-66.aligned.tif,experimentB/analysed/10X_B2_Tile-66.nuclei.tif,experimentB/analysed/10X_B2_Tile-66.cells.tif,experimentB/analysed/10X_B2_Tile-66.reads.csv
experimentB/10X_c0-DAPI-p65ab/10X_c0-DAPI-p65ab_B2_Tile-67.phenotype.tif,experimentB/10X_c1-SBS-1/10X_c1-SBS-1_B2_Tile-67.sbs.tif,experimentB/10X_c2-SBS-2/10X_c2-SBS-2_B2_Tile-67.sbs.tif,experimentB/10X_c3-SBS-3/10X_c3-SBS-3_B2_Tile-67.sbs.tif,experimentB/10X_c5-SBS-5/10X_c5-SBS-5_B2_Tile-67.sbs.tif,experimentB/10X_c6-SBS-6/10X_c6-SBS-6_B2_Tile-67.sbs.tif,experimentB/10X_c7-SBS-7/10X_c7-SBS-7_B2_Tile-67.sbs.tif,experimentB/10X_c8-SBS-8/10X_c8-SBS-8_B2_Tile-67.sbs.tif,experimentB/10X_c9-SBS-9/10X_c9-SBS-9_B2_Tile-67.sbs.tif,experimentB/10X_c10-SBS-10/10X_c10-SBS-10_B2_Tile-67.sbs.tif,experimentB/process/10X_B2_Tile-67.aligned.tif,experimentB/analysed/10X_B2_Tile-67.nuclei.tif,experimentB/analysed/10X_B2_Tile-67.cells.tif,experimentB/analysed/10X_B2_Tile-67.reads.csv
